id,type,wikidata_name_first,wikidata_name,mainsnak.property_text,wikidata_description_first,wikidata_description,wikidata_name2_first,wikidata_name2,mainsnak.datavalue.value.latitude,mainsnak.datavalue.value.longitude
Q5516229$14100B34-DEB3-42AC-AEE2-99FDE05DE2FF,statement,en_Gachuku,en_Gachuku;nl_Gachuku,coordinate location,,,,,-0.53,37.12
Q5517685$79417E98-6C81-4FB7-A6B5-773A3907A3F2,statement,en_Gakoi,en_Gakoi;nl_Gakoi,coordinate location,,,,,-0.63,36.93
Q5517686$604F4B4D-0274-4DE7-B139-87DE1FE7454D,statement,en_Gakoe,en_Gakoe;nl_Gakoe,coordinate location,,,,,-0.88,36.8
Q5517714$9CA0DB2A-B588-4AC7-8B1A-A74B6773CC38,statement,en_Gakurwe,en_Gakurwe;nl_Gakurwe,coordinate location,,,,,-0.43,37.35
Q5527052$0DD4DF69-D8A3-4714-9EA3-E65F08A6AEA4,statement,en_Gategi,en_Gategi;nl_Gategi,coordinate location,,,,,-0.75,37.42
Q5527066$C4F8E67E-A68B-4DBD-814F-1FC1DED51DC6,statement,en_Gateiguru,en_Gateiguru;nl_Gateiguru,coordinate location,,,,,-0.87,36.88
Q5527341$554EB505-73EE-4474-BC93-ED774F511014,statement,en_Gathanje,en_Gathanje;nl_Gathanje,coordinate location,,,,,-1.08,36.78
Q5527343$702191AE-5D2D-4ADD-AAD7-C14B2AA7875A,statement,en_Gatharaini,en_Gatharaini;nl_Gatharaini,coordinate location,,,,,-1.22,36.92
Q5527344$0E08E6A5-6763-4814-B0B4-C291B488EDA1,statement,en_Gathehu,en_Gathehu;nl_Gathehu,coordinate location,,,,,-0.42,37.15
Q5527381$F50CDA3F-0F34-42D9-87E5-E2506F71737D,statement,en_Gatheru,en_Gatheru;nl_Gatheru,coordinate location,,,,,-0.73,37.07
Q5527396$45E1503F-C1CD-447D-A34F-48EC3C6456E7,statement,en_Gathukiini,en_Gathukiini;nl_Gathukiini,coordinate location,,,,,-0.63,37.05
Q5527398$5551A584-4349-4D1C-9FE3-4CB6DA727206,statement,en_Gathithina,en_Gathithina;nl_Gathithina,coordinate location,,,,,-1.22,36.68
Q5527399$74F18A66-0455-47E0-AD09-7BBB8CE78C0A,statement,en_Gathundia,en_Gathundia;nl_Gathundia,coordinate location,,,,,-0.25,36.28
Q5527533$C1D28E21-7B66-406A-B5A0-C31CE4B28549,statement,en_Gatuanibu,en_Gatuanibu;nl_Gatuanibu,coordinate location,,,,,-1.2,36.67
Q5527539$A5DEBC69-D787-4DC8-B417-F9AB59723942,statement,en_Gatumbiru,en_Gatumbiru;nl_Gatumbiru,coordinate location,,,,,-0.47,36.87
Q5557817$6A380C1F-4E6C-4721-891B-2FE919CFE163,statement,en_Giachamwengi,en_Giachamwengi;nl_Giachamwengi,coordinate location,,,,,-0.45,36.95
Q5557960$A0367962-4A25-4C2C-96AA-07105B669963,statement,en_Giagatika,en_Giagatika;nl_Giagatika,coordinate location,,,,,-0.48,37.08
Q5559458$7FCE8EA9-ABED-42A8-8DAC-7C49A3F42917,statement,en_Gichiengo,en_Gichiengo;nl_Gichiengo,coordinate location,,,,,-0.95,36.62
Q5559460$BFFDFBF6-4E99-47A6-8929-51B8E68DA2EB,statement,en_Gichira,en_Gichira;nl_Gichira,coordinate location,,,,,-0.47,37.02
Q5559469$860DEDCB-EC56-4BBF-991B-335CEA29B312,statement,en_Gichoto,en_Gichoto;nl_Gichoto,coordinate location,,,,,-1.28,36.65
Q5560430$370918C0-AA1C-4F48-97C6-8A7583FB5F3A,statement,en_Gikigie,en_Gikigie;nl_Gikigie,coordinate location,,,,,-0.73,36.83
Q5564105$0D388612-E07B-4994-9F2C-CACD8CA11D19,statement,ka_ჟირაფის მამული,ka_ჟირაფის მამული;en_Giraffe Manor;ru_Усадьба Жирафов;fr_Giraffe Manor,coordinate location,,,,,-1.3756,36.7447
Q5565087$5EEABE7C-A457-45F8-B5E7-1CAC1DFAC8CB,statement,en_Githagara,en_Githagara;nl_Githagara,coordinate location,,,,,-0.77,37.02
Q5565088$9D8B2128-1152-434C-B9DC-FE60BF4DECCB,statement,en_Githagoya,en_Githagoya;nl_Githagoya,coordinate location,,,,,-0.65,37.22
Q5565089$12E3C8E8-B75A-47F0-81E7-4909DD853FC5,statement,en_Githakwa,en_Githakwa;nl_Githakwa,coordinate location,,,,,-0.47,36.9
Q5565092$8C8603E2-B752-47A3-BFC2-AEA71BD54B8D,statement,en_Githanga,en_Githanga;nl_Githanga,coordinate location,,,,,-0.62,37.07
Q5565094$2A09938A-0457-46EF-9CF3-0234F8C3326B,statement,en_Githerere,en_Githerere;nl_Githerere,coordinate location,,,,,-0.48,36.87
Q5565099$F3A145CB-3770-4259-BD1C-FA5AA8F48085,statement,en_Githiru,en_Githiru;nl_Githiru,coordinate location,,,,,-0.45,37.02
Q5565109$8345AE8A-403D-41B1-8E66-62385F319578,statement,en_Githunguru,en_Githunguru;nl_Githunguru,coordinate location,,,,,-1.02,36.92
Q5565127$0F6F72EF-5536-42D9-A51D-F3DAB1B27B8E,statement,en_Gititu,en_Gititu;nl_Gititu,coordinate location,,,,,-0.5,37.03
Q5565128$A9910414-DDAA-4BD1-BD00-AB7AC4DF5E69,statement,en_Gitithia,en_Gitithia;nl_Gitithia,coordinate location,,,,,-1.05,36.62
Q5565168$5AB70F7C-DD09-4EE7-8319-8594D741BCAB,statement,en_Gituandaga,en_Gituandaga;nl_Gituandaga,coordinate location,,,,,0.17,36.32
Q5565170$645F0FEC-D429-4EE1-8AF3-FB7DE22FD89C,statement,en_Gitumbi,en_Gitumbi;nl_Gitumbi,coordinate location,,,,,-0.45,37.27
Q5565172$F1533BBD-EAD1-4E09-A3B2-CE0792EBB7F4,statement,en_Gituru,en_Gituru;nl_Gituru,coordinate location,,,,,-0.82,36.88
Q5565174$9F82E43B-BB2C-4EEE-8A6C-E289B7604304,statement,en_Gitwamba,en_Gitwamba;nl_Gitwamba,coordinate location,,,,,-0.98,36.7
Q5565179$3A70F142-1891-4AB3-92FB-FCBD21BA3681,statement,en_Gitwe,en_Gitwe;nl_Gitwe,coordinate location,,,,,-0.95,36.82
Q5575708$7AF37FC2-53AD-4573-9450-AD0252DA9A18,statement,en_God's Hill,en_God's Hill;nl_God's Hill,coordinate location,,,,,-0.58,37.23
Q5608491$7575500B-2ABF-42EA-B7CD-FCBB3AA76575,statement,en_Greystone Farm,en_Greystone Farm;nl_Greystone Farm,coordinate location,,,,,-1.02,37.17
Q5995980$EC2B36A6-BFF7-4BF9-9865-CF0C400EFB00,statement,en_Ikinu,en_Ikinu;nl_Ikinu,coordinate location,,,,,-1.1,36.8
Q5996313$4CCBDBCC-0F45-4FFB-81D9-17BF6F1BC9E5,statement,ki_Ikuma,ki_Ikuma;en_Ikuma;nl_Ikuma,coordinate location,,,,,-1,36.87
Q6092355$6695616A-4FA0-4BB8-A765-49E7B3547566,statement,en_Itaga,en_Itaga;nl_Itaga,coordinate location,,,,,-0.8,37.03
Q6094573$F50A9281-1D8C-4B4F-8559-E8466B8CF334,statement,en_Ithekahuno,en_Ithekahuno;nl_Ithekahuno,coordinate location,,,,,-0.52,37.05
Q6094690$89FEA158-3BC7-4066-B322-F39C913F3823,statement,en_Itiati,en_Itiati;nl_Itiati,coordinate location,,,,,-0.42,37.1
Q6121942$9D0DD8F8-E247-41FF-A17A-192E63060AF2,statement,en_Jaffery Sports Club Ground,en_Jaffery Sports Club Ground,coordinate location,,,,,-1.276218,36.768901
Q6270214$21656B89-0880-4E90-B2F0-358F565BF924,statement,en_Jomo Kenyatta High School,en_Jomo Kenyatta High School,coordinate location,,,,,-0.169501,36.130598
Q6344168$48CEADED-A433-4D02-974B-CC5C9AB98951,statement,en_Kabimoi,en_Kabimoi;nl_Kabimoi,coordinate location,,,,,0.02,35.78
Q6344292$582F672A-8E58-41EC-B0D4-367440B5A4F5,statement,en_Kabochu,en_Kabochu;nl_Kabochu,coordinate location,,,,,-1.18,36.68
Q6346383$B7D94F2F-9926-4A24-9631-4777156FD881,statement,en_Kagarumo,en_Kagarumo;nl_Kagarumo,coordinate location,,,,,-0.85,37.1
Q6346623$741AF892-F2B1-4387-BF64-AF485AFDE491,statement,en_Kagongo,en_Kagongo;nl_Kagongo,coordinate location,,,,,-0.5,37.33
Q6347266$8EA373F0-0FC5-4A63-9730-43AFAA7451E7,statement,en_Kahunguini,en_Kahunguini;nl_Kahunguini,coordinate location,,,,,-1.03,36.9
Q6347302$9E33B6B2-FC02-443D-8366-67138568ECF9,statement,"en_Kahuti, Kenya","en_Kahuti, Kenya;nl_Kahuti, Kenya",coordinate location,,,,,-0.7,36.97
Q6348263$D8F36CAD-A629-4D5A-8676-64370DFA68C2,statement,en_Kairi Ka Igamba,en_Kairi Ka Igamba;nl_Kairi Ka Igamba,coordinate location,,,,,-0.92,36.88
Q6356247$40020458-0966-456A-8EF4-590BF5B178B2,statement,en_Kambaa,en_Kambaa;nl_Kambaa,coordinate location,,,,,-0.98,36.65
Q6359241$BD9FB6CF-5B7C-4544-AA74-70565780C7A3,statement,en_Kampi ya Simba,en_Kampi ya Simba;nl_Kampi ya Simba,coordinate location,,,,,0.18,36.45
Q6359846$9CC2DB80-E9D4-47E2-BDB5-DF442C27FA02,statement,en_Kamune,en_Kamune;nl_Kamune,coordinate location,,,,,-0.6,37.02
Q6359863$CF5AE09F-5165-4135-92D8-4A426917F757,statement,en_Kamunyuini,en_Kamunyuini;nl_Kamunyuini,coordinate location,,,,,-1,36.92
Q6359910$23F23520-4298-474E-85E8-9AD07CC971A4,statement,en_Kamwenja,en_Kamwenja;nl_Kamwenja,coordinate location,,,,,-0.4,36.92
Q6361327$0F2A2264-6E20-4B9C-BB71-1F35EB480AEF,statement,de_Kandara,de_Kandara;en_Kandara;sw_Kandara;pl_Kandara;nl_Kandara;ceb_Kandara (lungsod);sv_Kandara (ort),coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,"sw_Kandara, Kenya","sw_Kandara, Kenya",-0.9,37
Q6362822$4E4B335A-7E76-4F2D-BAEA-D3D23FC7461F,statement,en_Kangocho,en_Kangocho;nl_Kangocho,coordinate location,,,,,-0.52,37.17
Q6362919$9F6A23F3-36DD-4DD4-BE21-71FB79A89B96,statement,en_Kangundo,en_Kangundo;pl_Kangundo;ur_کانگوندو;nl_Kangundo;es_Kangundo;ceb_Kangundo (lungsod);ja_カングンド;sv_Kangundo (ort),coordinate location,,,,,-1.35,37.37
Q6363521$143CBACB-335B-4FA1-B2F4-BFC3525E4626,statement,en_Kanjuki,en_Kanjuki;nl_Kanjuki,coordinate location,,,,,-0.35,37.83
Q6365670$F452A1D2-5DE4-46A4-B286-7CF3B7687FE0,statement,en_Kanunga,en_Kanunga;nl_Kanunga,coordinate location,,,,,-0.83,36.88
Q6365878$A6155775-40BD-40B7-A666-EB4D9729A620,statement,en_Kanyinya,en_Kanyinya;nl_Kanyinya,coordinate location,,,,,-0.42,36.85
q6369721$55FB4FD7-E63C-4CBA-9A94-6A68DC182B7C,statement,en_Karen Hospital,en_Karen Hospital,coordinate location,"nl_ziekenhuis in Nairobi, Kenia","nl_ziekenhuis in Nairobi, Kenia;he_בית חולים בקניה",,,-1.336063,36.72609
Q6370453$EA3D7FB2-4AB7-4970-9120-EFDA515255BD,statement,en_Kariani,en_Kariani;nl_Kariani,coordinate location,,,,,-0.82,36.98
Q6370527$8DDCC1B9-701C-451F-AAA7-6266CD8B8D6F,statement,en_Kariku,en_Kariku;nl_Kariku,coordinate location,,,,,-0.95,36.92
Q6370760$48379254-8A59-4543-9DAB-48ABC603FAAA,statement,en_Karimamwaro,en_Karimamwaro;nl_Karimamwaro,coordinate location,,,,,-0.88,37.02
Q6371108$FF751027-44FE-43A0-8910-C181D14C5239,statement,en_Kariuwa,en_Kariuwa;nl_Kariuwa,coordinate location,,,,,-0.83,36.97
Q6373608$6A50CF25-076C-4DFF-B9C1-EC00716F5177,statement,en_Karugya,en_Karugya;nl_Karugya,coordinate location,,,,,-0.9,37.12
Q6373689$9D61DD28-F94A-4F26-B58E-ACC8F9857D04,statement,en_Karundu,en_Karundu;nl_Karundu,coordinate location,,,,,-0.57,37.08
Q6373734$55B87769-8F99-46E0-A670-3ED6DDA3E970,statement,en_Karurumo,en_Karurumo;nl_Karurumo,coordinate location,,,,,-0.47,37.65
Q6376273$F91FC468-8950-4145-9B35-F36393DD8DC1,statement,en_Kathenaugi,en_Kathenaugi;nl_Kathenaugi,coordinate location,,,,,-0.1,38.15
Q6379666$9AB556FA-1CE8-43B0-984D-D6BBD2917173,statement,en_Kawanjaro,en_Kawanjaro;nl_Kawanjaro,coordinate location,,,,,-0.47,37.55
Q6383432$19441C20-A6B7-4883-8FC0-F55520F7C710,statement,en_Kegaa,en_Kegaa;nl_Kegaa,coordinate location,,,,,-0.43,38
Q6392914$A329CB5E-B8AD-4AA3-ACC5-E6E88254EAAE,statement,en_Kenyatta Farm,en_Kenyatta Farm;nl_Kenyatta Farm,coordinate location,,,,,-1.05,37
Q6403683$A0FCE10C-F9D0-4B4A-B0D9-A5F793FAE196,statement,en_Kiahuria,en_Kiahuria;nl_Kiahuria,coordinate location,,,,,-1.22,37
Q6403717$03EFE8E1-CA35-473B-9EFD-11DB9E7D6093,statement,en_Kiamariga,en_Kiamariga;nl_Kiamariga,coordinate location,,,,,-0.38,37
Q6403736$4B21A3F8-662C-40E9-A66D-C712E355BDED,statement,en_Kiambuthia,en_Kiambuthia;nl_Kiambuthia,coordinate location,,,,,-0.62,37
Q6403761$84B69028-043F-4F56-AA0B-A1C2A84EE111,statement,en_Kiamurathe,en_Kiamurathe;nl_Kiamurathe,coordinate location,,,,,-0.58,37
Q6403812$905BEC05-4D21-48F9-826B-14B60A46A556,statement,en_Kiangima,en_Kiangima;nl_Kiangima,coordinate location,,,,,-1.07,37
Q6403823$0B7B2525-5A95-4A76-9ED4-453351251376,statement,en_Kiangungi,en_Kiangungi;nl_Kiangungi,coordinate location,,,,,-0.37,38
Q6403829$6B701DEF-C87E-443B-991C-F651691EBB38,statement,en_Kianiokoma,en_Kianiokoma;nl_Kianiokoma,coordinate location,,,,,-0.4,38
Q6403877$08A04BB0-AF7D-466B-A7EE-10B2FDA6800E,statement,en_Kiaria,en_Kiaria;nl_Kiaria,coordinate location,,,,,-1.08,37
Q6404031$880491EB-B0FD-44F4-8E71-A4CA8F118234,statement,en_Kibirigwi,en_Kibirigwi;nl_Kibirigwi,coordinate location,,,,,-0.52999997,37
Q6406002$52B61FBF-7D0F-425F-84D9-04D7F4FCD546,statement,en_Kihatha,en_Kihatha;nl_Kihatha,coordinate location,,,,,-0.43,37
Q6406035$4F6C1B26-3FF9-4B9F-AD56-5BCEA9A6A8DE,statement,en_Kihumbuini,en_Kihumbuini;nl_Kihumbuini,coordinate location,,,,,-0.93,37
Q6409998$94112774-4700-46CE-B7D7-7107D4CD256B,statement,en_Kimbimbi,en_Kimbimbi;nl_Kimbimbi,coordinate location,,,,,-0.62,37
Q6410224$B8ED9D2D-D43D-40AD-8F63-5D63813C6216,statement,en_Kimondo,en_Kimondo;nl_Kimondo,coordinate location,,,,,-0.55,37
Q6410232$8ECD44A2-9E50-4DBB-94A6-266A74BB2C69,statement,en_Kimoset,en_Kimoset;nl_Kimoset,coordinate location,,,,,0.22,36
Q6414832$186B5370-C70A-49EE-B7B1-915FD1B305AF,statement,en_Kiranga,en_Kiranga;nl_Kiranga,coordinate location,,,,,-0.92,37
Q6414868$09330EE1-251C-4D1D-BA27-CB242AAF3E5D,statement,en_Kiratina,en_Kiratina;nl_Kiratina,coordinate location,,,,,-1.05,37
Q6415152$3285A593-8ED4-4E38-8331-2FB4B72F45F1,statement,en_Kirigo,en_Kirigo;nl_Kirigo,coordinate location,,,,,-0.67,37
Q6415162$A74089E6-A9F4-4BF6-9273-271DD95C5846,statement,en_Kiriko,en_Kiriko;nl_Kiriko,coordinate location,,,,,-0.67,37
Q6415293$7DF85D17-F2ED-4698-BAF6-8840FDAC4D0E,statement,en_Kirimamwaro,en_Kirimamwaro;nl_Kirimamwaro,coordinate location,,,,,-0.88,37
Q6415301$BD706EE0-E148-49A1-8E92-13E9C2513B89,statement,en_Kirimunge,en_Kirimunge;nl_Kirimunge,coordinate location,,,,,-0.57,37
Q6418211$759D7DC6-2857-461B-9A1A-31C0C2990BB9,statement,en_Kithunguri,en_Kithunguri;nl_Kithunguri,coordinate location,,,,,-0.37,37
Q6442179$90B4841F-96A6-470B-BA10-621B498DCBA6,statement,en_Kuhora Twana,en_Kuhora Twana;nl_Kuhora Twana,coordinate location,,,,,0,37.07
Q6482747$90C505D0-F222-4D38-A66A-86CD03D15BED,statement,en_Lamuria,en_Lamuria;ur_لاموریا;nl_Lamuria,coordinate location,,,,,-0.18,36.87
Q6536088$C076F38F-577A-4228-B8F2-84379C36EA0D,statement,fi_Lewan suojelualue,fi_Lewan suojelualue;en_Lewa Wildlife Conservancy;hr_Lewa Downs;ja_レワ野生生物保護区,coordinate location,,,ja_レワ野生生物保全地域,ja_レワ野生生物保全地域,0.2,37.41666667
Q6667899$2684F8DF-81E9-4C27-91AC-73F625D4B524,statement,en_Logumukum,en_Logumukum;nl_Logumukum,coordinate location,,,,,0.45,36.08
Q6668113$07C3203A-8C51-4577-9716-C675771143DB,statement,en_Loiminange,en_Loiminange;nl_Loiminange,coordinate location,,,,,0.53,36.1
Q6693487$B9DA2F74-9B6B-4EA0-A06B-00F422632E37,statement,en_Lower Gatara,en_Lower Gatara;nl_Lower Gatara,coordinate location,,,,,-0.75,36.9
Q6734065$583B4854-4B5D-4EA8-9554-68A8F7712DA2,statement,en_Mahinga,en_Mahinga;nl_Mahinga,coordinate location,,,,,-1.17,36.65
Q6749160$66F729C1-05D4-47C4-8B34-34DE8ABBC4B9,statement,en_Mangu Farm,en_Mangu Farm;nl_Mangu Farm,coordinate location,,,,,-1.05,37.02
Q6786049$A23C7CCC-ABB8-479C-8233-E5DA3B29B8D9,statement,en_Matandara,en_Matandara;nl_Matandara,coordinate location,,,,,-0.63,37.37
Q6787244$BB45F9C1-3DCA-4BF9-B297-B08CD6359BCD,statement,en_Mathiga,en_Mathiga;nl_Mathiga,coordinate location,,,,,-0.6,37.43
Q6845436$482CDD16-1496-4DBE-BAC7-5F2F0C13A743,statement,en_Miirini,en_Miirini;nl_Miirini,coordinate location,,,,,-0.57,37.08
Q6885368$EC52132B-2596-439B-9397-E7F52B236E70,statement,en_Mjini,en_Mjini;nl_Mjini,coordinate location,,,,,-0.72,37.15
Q6894547$295C3869-D2E2-4489-B1FD-B7DF65979DFC,statement,en_Moi High School – Kabarak,en_Moi High School – Kabarak;fr_École secondaire Moi à Kabarak,coordinate location,,,,,-0.17111111,35.96194444
Q6904692$3AE1180E-1F5F-4F41-9273-8BA86546BA51,statement,en_Monte Carlo Ranch,en_Monte Carlo Ranch;nl_Monte Carlo Ranch,coordinate location,,,,,-0.33,36.93
Q6925146$F05283C0-590B-49F3-BBF9-7946665F4E1D,statement,en_Mountain Park Academy,en_Mountain Park Academy,coordinate location,,,,,-0.26131944,36.19283056
Q6931006$F2798C2A-B758-4677-AB08-2E4731357DF2,statement,en_Mucharage,en_Mucharage;nl_Mucharage,coordinate location,,,,,-0.57,36.85
Q6932101$9D652367-CCFE-4A44-B74D-4B2122702463,statement,en_Mugeka,en_Mugeka;nl_Mugeka,coordinate location,,,,,-0.65,37.1
Q6932232$B9E92DA8-B2A9-4E40-A7DA-3554C6438398,statement,en_Muguga,en_Muguga;fr_Muguga;nl_Muguga,coordinate location,,,,,-1.18,36.65
Q6933677$BB7C8986-F895-4B7B-BEA2-02DCEF92362E,statement,en_Mukurwe,en_Mukurwe;nl_Mukurwe,coordinate location,,,,,-0.9,36.95
Q6937033$DDBABDC0-0F1A-43F4-BAC4-89AE38ABCB26,statement,en_Munyange,en_Munyange;nl_Munyange,coordinate location,,,,,-0.5,36.87
Q6939827$0AC3BA43-9240-4C90-AC79-555ABA4DE700,statement,en_Mururuwe,en_Mururuwe;nl_Mururuwe,coordinate location,,,,,-1.02,36.95
Q6941226$6C13EBA3-FCB5-4C9B-97C3-C9869C51DE79,statement,en_Mushamba,en_Mushamba;nl_Mushamba,coordinate location,,,,,-0.77,37.5
Q6943825$89160274-E1A5-4F45-BDCF-973A1E7CE33F,statement,en_Muthara,en_Muthara;nl_Muthara,coordinate location,,,,,0.22,37.8
Q6944639$18CEFE65-E2FD-45AA-BD12-978556492264,statement,en_Mwambathana,en_Mwambathana;ur_مومباتھانا;nl_Mwambathana,coordinate location,,,,,-1.2,37.65
Q6944700$791F5BDC-171D-4DEB-BE5B-3FFA276BAAA3,statement,en_Mwathaini,en_Mwathaini;ur_مواتھائنی;nl_Mwathaini,coordinate location,,,,,-0.65,37.37
Q6983693$873822EA-B201-491D-AA23-FA8B971037AB,statement,en_Ndaragwa,en_Ndaragwa;nl_Ndaragwa,coordinate location,,,,,-0.07,36.52
Q6983840$711C71C8-B7F0-4B8C-B1BB-BEF8A0634CA1,statement,en_Ndulele,en_Ndulele;nl_Ndulele,coordinate location,,,,,-1.1,36.08
Q6983843$AB9DD454-8D39-45B7-BEA2-29E2B594D071,statement,en_Nduma,en_Nduma;nl_Nduma,coordinate location,,,,,-0.57,37.05
Q6983854$AA37D64F-061C-4535-8C78-6DFDE6DB496D,statement,en_Ndunyu Chege,en_Ndunyu Chege;nl_Ndunyu Chege,coordinate location,,,,,-0.87,36.92
Q6991066$DA3F4781-E5AA-45F0-87FF-C436AEAD7DAE,statement,en_Nembure,en_Nembure;nl_Nembure,coordinate location,,,,,-0.47,37.52
Q7021987$105A9CC2-C6F1-4A28-ABCC-F7320BAD1FE6,statement,en_Ngandure,en_Ngandure;nl_Ngandure,coordinate location,,,,,-0.7,37.6
Q7022064$9C9006E4-1241-4755-8735-46DBC250A159,statement,en_Ngare Ndare Farm,en_Ngare Ndare Farm;nl_Ngare Ndare Farm,coordinate location,,,,,0.23,37.35
Q7022612$F3A59E44-405D-45B0-B397-B99A43E16DBE,statement,en_Ngovie,en_Ngovie;nl_Ngovie,coordinate location,,,,,-0.42,37.45
Q7041293$44112DE9-F339-4C17-9755-7CBAD193E072,statement,en_Nitimaini,en_Nitimaini;nl_Nitimaini,coordinate location,,,,,-0.43,37.13
Q7047786$29433C93-6CDC-4041-BDE8-566B6C00DCEA,statement,en_Noiwe,en_Noiwe;nl_Noiwe,coordinate location,,,,,0.07,35.93
Q7067663$FC33BE0D-7C38-42B3-A85E-C2C4A8AB2AE1,statement,en_Ntuka,en_Ntuka;nl_Ntuka,coordinate location,,,,,-1.33,35.9
Q7070786$5AEF15E7-54D3-406B-BC72-E68ADC568FD9,statement,en_Nyaga,en_Nyaga;nl_Nyaga,coordinate location,,,,,-1.08,36.85
Q7070807$AC5CAA71-F890-4AB6-8DF1-A32BD360E032,statement,en_Nyakahuho,en_Nyakahuho;nl_Nyakahuho,coordinate location,,,,,-0.58,37.02
Q7070835$F469A267-D5ED-440A-81A3-BAE0FC66F0C5,statement,en_Nyalilpuch,en_Nyalilpuch;nl_Nyalilpuch,coordinate location,,,,,0.23,36.15
Q7082832$0B3E81BF-03B7-4ED3-8711-2430B4D07FEC,statement,de_Ol Kalou,de_Ol Kalou;en_Ol Kalou;sw_Ol Kalou;sv_Ol Kalou;pl_Ol Kalou;nl_Ol Kalou;fr_Ol Kalou;zh_奧爾卡洛烏;nb_Ol Kalou;es_Ol Kalou;ceb_Ol Kalou;ja_オル・カロウ;it_Ol Kalou,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,"sw_Ol Kalou, Kenya","sw_Ol Kalou, Kenya",-0.45,36.63333333
Q7085702$0A640BA0-3B45-426C-95DC-6F65BFB763AB,statement,en_Oldoinyo Lemboro,en_Oldoinyo Lemboro;nl_Oldoinyo Lemboro,coordinate location,,,,,-0.47,37
Q7138579$0671E924-117E-478D-8666-34E4598F558A,statement,"en_Parklands, Nairobi","en_Parklands, Nairobi;ru_Парклэндс;ur_پارکلینڈز، نیروبی;nl_Parklands, Nairobi",coordinate location,,,,,-1.27,36.81
Q7566465$7C64CBD0-FA13-49CC-92B4-BC9F0A46D622,statement,en_South C,en_South C;nl_South C,coordinate location,,,,,-1.317,36.825
Q7622156$25981F0E-8BAC-48FF-A379-D82993EB4862,statement,en_Strathmore University,en_Strathmore University;sw_Chuo Kikuu cha Strathmore;pl_Uniwersytet Strathmore;pt_Universidade de Strathmore;nl_Strathmore University;ca_Universitat de Strathmore,coordinate location,,,sw_Chuo kikuu cha stratmore,sw_Chuo kikuu cha stratmore;sw_Strathmore University;ca_Strathmore University,-1.31056,36.8125
Q6326561$AA31A0E3-4A2D-4C88-B6ED-B00E0389A988,statement,en_KCA University,en_KCA University,coordinate location,,,,,-1.252936,36.860136
Q6343885$5A0BA078-12A1-49F1-B903-4B4B8D5D922A,statement,en_Kabarak University,en_Kabarak University;sw_Chuo Kikuu cha Kabarak;fr_université Kabarak,coordinate location,,,sw_Kabarak University,sw_Kabarak University,-0.1671,35.966
Q6344304$C2C9AAF3-7975-4FB3-A758-45FCDC2E5556,statement,en_Kabonge,en_Kabonge;nl_Kabonge,coordinate location,,,,,-0.5,37.22
Q6346374$ECEF9EBB-34A5-49B2-B5F4-B340BA71A506,statement,en_Kagarii,en_Kagarii;nl_Kagarii,coordinate location,,,,,-0.57,37.02
Q6346556$690936B8-375D-4C16-BE04-7031449E3F40,statement,en_Kagia Farm,en_Kagia Farm;nl_Kagia Farm,coordinate location,,,,,-1.17,36.65
Q6346573$75BCA46C-D262-4AA6-9176-09E3F1AD59CF,statement,en_Kagio,en_Kagio;nl_Kagio,coordinate location,,,,,-0.62,37.25
Q6346576$A3EFA5F9-7A9F-4DE7-9E53-B246AA820648,statement,en_Kagioini,en_Kagioini;nl_Kagioini,coordinate location,,,,,-0.48,36.9
Q6346705$CDD65DA1-1BEB-4647-A067-EC2B6EFC32C4,statement,en_Kaguthi,en_Kaguthi;nl_Kaguthi,coordinate location,,,,,-0.88,36.97
Q6346716$70D34EBC-4D48-4459-AA75-277D7E6D5168,statement,en_Kagwe,en_Kagwe;nl_Kagwe,coordinate location,,,,,-1,36.73
Q6346839$A1167E60-284B-41C7-B997-6DC04A3FB056,statement,en_Kaharati,en_Kaharati;nl_Kaharati,coordinate location,,,,,-0.85,37.13
Q6347242$5FD974AE-A3F0-4E19-9FEE-97F53195FD48,statement,en_Kahuho,en_Kahuho;nl_Kahuho,coordinate location,,,,,-1.22,36.68
Q6355215$1DA407C8-F7CC-4C34-AA94-CB53C0C1D526,statement,en_Kamacharia,en_Kamacharia;sw_Kamacharia;nl_Kamacharia,coordinate location,,,"sw_Kamacharia, Kenya","sw_Kamacharia, Kenya",-0.6,37
Q6355247$83CC8E9D-909B-45B2-8E67-752C6E548870,statement,en_Kamaende,en_Kamaende;nl_Kamaende,coordinate location,,,,,-0.37,37.85
Q6355937$C7B26820-E0F4-4712-B260-0049B5135762,statement,en_Kamarabuyon,en_Kamarabuyon;nl_Kamarabuyon,coordinate location,,,,,0.48,36.18
