word_clean,global_word_number_max,global_word_frequency,global_word_number_max_average,global_word_position_mean,global_word_position_fromend_mean,global_word_clean_integer
generations,2,2,1.5,1,0.5,7499
genesis,4,5,3.2,1.2,2,7500
imformative,4,1,4,2,2,9495
immaculate,3,5,3.4,1.6,1.8,9500
gengra,2,1,2,1,1,7501
genia,1,1,1,1,0,7503
genjoy,1,1,1,1,0,7505
geoenvi,3,1,3,1,2,7506
solutions,3,4,3.75,2.75,1,30574
geojam,3,1,3,1,2,7507
geojan,2,1,2,1,1,7508
geology,2,1,2,1,1,7509
geomaps,2,1,2,1,1,7510
geonet,3,1,3,1,2,7511
george,3,14,3.64285714285714,1.71428571428571,1.92857142857143,7512
padmore,3,2,3,2,1,27468
saitoti,3,2,2.5,1.5,1,29235
geotas,4,1,4,1,3,7514
gerarsa,1,2,2,1.5,0.5,7517
gerau,1,1,1,1,0,7518
gerille,3,1,3,1,2,7520
michael,7,7,4.28571428571429,2.42857142857143,1.85714285714286,20950
grzimek,7,1,7,6,1,8149
schule,7,1,7,7,0,29555
geromet,1,1,1,1,0,7523
gerr,4,3,3.66666666666667,2.33333333333333,1.33333333333333,7524
gersiaki,1,1,1,1,0,7525
gertrude,4,2,4.5,1,3.5,7527
gerujo,1,1,1,1,0,7528
gesa,1,2,1.5,1.5,0,7529
gesabakwa,1,1,1,1,0,7530
gesarara,1,1,1,1,0,7531
geshuru,1,1,1,1,0,7532
gesiaga,1,1,1,1,0,7533
gesieka,1,1,1,1,0,7534
gesima,1,1,1,1,0,7535
gesonso,1,1,1,1,0,7536
gessa,1,2,1.5,1.5,0,7537
gesunsu,1,1,1,1,0,7538
gesusu,1,1,1,1,0,7539
geta,3,4,2,1,1,7540
getangura,3,2,2.5,1,1.5,7542
getano,1,1,1,1,0,7543
getare,1,1,1,1,0,7544
getarwet,1,1,1,1,0,7545
getathuru,1,1,1,1,0,7546
getauga,1,1,1,1,0,7547
getenga,1,1,1,1,0,7549
geteri,1,1,1,1,0,7550
gethamwini,2,1,2,1,1,7551
getheba,1,1,1,1,0,7552
gethemu,1,1,1,1,0,7553
gethesemane,3,1,3,1,2,7554
gethi,2,2,1.5,1,0.5,7555
gethimo,2,1,2,1,1,7556
gethsemane,5,2,4,1,3,7557
gethumbwiini,2,1,2,1,1,7558
gethumbwini,2,1,2,1,1,7559
gethy,1,1,1,1,0,7560
getiani,1,1,1,1,0,7561
getrude,3,2,4,1,3,7563
getugo,1,1,1,1,0,7565
geturi,1,1,1,1,0,7566
getutu,1,1,1,1,0,7567
getwanyanse,1,1,1,1,0,7568
getwanyansi,1,1,1,1,0,7569
getwell,2,1,2,1,1,7570
geukumyuk,1,1,1,1,0,7571
geyo,2,1,2,1,1,7572
gezer,2,1,2,1,1,7573
ggm,1,1,1,1,0,7574
gguraatu,1,1,1,1,0,7575
ghalamani,1,1,1,1,0,7576
gharysa,1,1,1,1,0,7579
ghazi,1,1,1,1,0,7580
ghetto,3,6,4,1,3,7581
green,5,27,3.2962962962963,1.48148148148148,1.81481481481482,8104
nisisi,5,1,5,3,2,25264
max,6,3,3.66666666666667,1.66666666666667,2,20394
ghinole,3,1,3,1,2,7582
ghobahara,1,1,1,1,0,7583
ghorgani,3,2,2.5,1.5,1,7586
ghote,1,1,1,1,0,7589
ghu,2,1,2,1,1,7590
lulate,2,1,2,2,0,18783
ghuba,2,1,2,1,1,7591
ghusa,2,1,2,1,1,7592
ghusha,2,2,1.5,1,0.5,7593
giachamwengi,1,1,1,1,0,7596
giachiara,1,1,1,1,0,7597
giachuki,1,1,1,1,0,7598
giachumi,1,1,1,1,0,7599
giagachucha,1,1,1,1,0,7600
giagatika,1,1,1,1,0,7601
giagithu,1,1,1,1,0,7602
giaitu,1,1,1,1,0,7603
giakagena,1,1,1,1,0,7604
giakaibii,1,1,1,1,0,7605
giakanja,3,5,2.6,1,1.6,7606
div,3,2,3.5,3.5,0,5116
giaki,3,3,2.66666666666667,1,1.66666666666667,7607
giakibii,1,1,1,1,0,7608
giakuyu,1,1,1,1,0,7609
gianchore,1,1,1,1,0,7610
gianni,2,1,2,1,1,7611
gianrure,1,1,1,1,0,7612
giant,5,3,4.33333333333333,1,3.33333333333333,7613
billiards,4,2,3.5,2.5,1,2236
table,4,9,2.77777777777778,2.55555555555556,0.222222222222222,31139
giants,3,3,2.66666666666667,1,1.66666666666667,7614
billiard,3,1,3,2,1,2235
giatha,3,1,3,1,2,7615
giathaini,4,2,2.5,1,1.5,7616
giathenge,2,2,1.5,1,0.5,7617
giathieko,4,2,2.5,1,1.5,7618
giathugu,2,2,2,1,1,7619
giati,2,1,2,1,1,7620
giatutu,1,1,1,1,0,7621
gibb,3,2,2,1,1,7622
gibbs,1,1,1,1,0,7623
gibnaywa,1,1,1,1,0,7625
gibson,3,1,3,1,2,7626
ngome,3,2,2,1.5,0.5,25008
gichage,1,1,1,1,0,7628
gichagi,1,1,1,1,0,7629
gichagiini,4,2,2.5,1,1.5,7630
gichangai,1,1,1,1,0,7632
gicharani,1,1,1,1,0,7633
gicheha,1,1,1,1,0,7634
gichera,1,1,1,1,0,7635
gicheriga,1,1,1,1,0,7636
gicherori,1,1,1,1,0,7637
gicheru,3,2,2,1,1,7638
diatomite,3,3,3,2,1,4982
diggings,3,1,3,3,0,5017
gichiche,4,2,2.5,1,1.5,7639
gichichi,1,1,1,1,0,7640
gichiengo,3,2,2,1,1,7641
maimahiu,3,2,2,2,0,19243
gichiengo_kijabe_maimahiu,1,1,1,1,0,7642
gichira,1,1,1,1,0,7643
gichocho,1,1,1,1,0,7644
gichohi,2,1,2,1,1,7645
gichongo,1,1,1,1,0,7646
gichorori,1,1,1,1,0,7647
gichoto,1,1,1,1,0,7648
gichugu,2,5,2.2,1.4,0.8,7650
gichuru,1,2,2,1.5,0.5,7651
gidagadi,1,1,1,1,0,7652
gidea,2,1,2,1,1,7654
gideon,1,1,1,1,0,7655
gidhanje,1,1,1,1,0,7656
gidoomal,3,1,3,1,2,7657
gift,3,4,3,1.75,1.25,7658
gifted,4,2,4,1.5,2.5,7659
hands,4,5,4.6,1.2,3.4,8429
gifyonzo,4,2,2.5,1,1.5,7660
gigiri,2,12,2.08333333333333,1,1.08333333333333,7661
montesori,3,1,3,2,1,21611
rise,2,5,2,2,0,28725
giharus,1,1,1,1,0,7663
gihigaini,1,1,1,1,0,7664
giitwa,1,1,1,1,0,7665
gikai,1,1,1,1,0,7666
gikambura,4,2,2.5,1,1.5,7667
gikandu,4,2,2.5,1,1.5,7668
gikarangu,5,2,4.5,1,3.5,7669
ruanganga,5,2,3,1.5,1.5,28922
gikarmora,1,1,1,1,0,7670
gikaru,1,1,1,1,0,7671
gikerere,1,1,1,1,0,7672
gikigie,4,2,2.5,1,1.5,7673
gikiiro,4,1,4,1,3,7674
gikindu,1,1,1,1,0,7675
gikira,1,1,1,1,0,7676
gikiriri,1,1,1,1,0,7677
gikoe,1,1,1,1,0,7678
gikoi,1,1,1,1,0,7679
gikomba,1,1,1,1,0,7680
gikomora,1,1,1,1,0,7681
gikondi,3,5,2.4,1,1.4,7682
gikororo,1,1,1,1,0,7683
gikui,1,1,1,1,0,7684
gikumbo,1,1,1,1,0,7685
gikunguru,1,1,1,1,0,7686
gikuni,1,1,1,1,0,7687
gikure,1,1,1,1,0,7689
gikuru,2,1,2,1,1,7690
gikurune,1,1,1,1,0,7691
gikururu,1,1,1,1,0,7692
gikuu,1,1,1,1,0,7693
gikuyu,4,3,2.33333333333333,1,1.33333333333333,7694
gilai,1,1,1,1,0,7696
gilani,3,3,2,1,1,7698
gileleng\'e,4,2,3,1.5,1.5,7699
gilenya,1,1,1,1,0,7701
weigh,3,1,3,2,1,33332
gilifan,2,1,2,1,1,7704
giligurumu,1,1,1,1,0,7705
gillett,1,1,1,1,0,7706
giltaman,1,1,1,1,0,7708
giluni,1,1,1,1,0,7710
gimarakwa,4,2,2.5,1,1.5,7711
gimariani,1,1,1,1,0,7712
gimba,1,1,1,1,0,7713
gimbi,2,1,2,1,1,7714
gimuru,1,1,1,1,0,7715
gina,1,1,1,1,0,7716
ginge,2,1,2,1,1,7717
gingo,1,1,1,1,0,7718
gingra,2,1,2,1,1,7719
ginia,2,1,2,1,1,7720
ginole,1,1,1,1,0,7721
gionseri,1,1,1,1,0,7722
giraffe,5,4,2.75,1,1.75,7723
afew,5,1,5,4,1,587
manor,2,1,2,2,0,19683
girahi,1,1,1,1,0,7724
girango,2,4,2.25,1,1.25,7725
girgir,2,1,2,1,1,7726
giriama,2,4,1.75,1.25,0.5,7728
giribe,1,2,1.5,1.5,0,7729
giribwet,1,1,1,1,0,7730
girietu,1,1,1,1,0,7731
giriftu,3,18,2.77777777777778,1,1.77777777777778,7732
harade,2,2,2,2,0,8448
hay,3,3,2.66666666666667,1.66666666666667,1,8539
girigan,2,1,2,1,1,7733
giriki,1,1,1,1,0,7734
girima,2,1,2,1,1,7735
leta,2,2,2,2,0,17597
giritu,2,2,1.5,1,0.5,7738
giriyama,4,2,3.5,1,2.5,7739
giryama,2,1,2,1,1,7742
gisamba,1,1,1,1,0,7743
gisambai,4,2,2.5,1,1.5,7744
gisheramuruak,1,1,1,1,0,7745
gitahi,1,1,1,1,0,7747
gitaku,4,1,4,1,3,7748
gitamaiu,3,2,2,1,1,7749
gitanga,2,2,2,1,1,7750
gitanguin,1,1,1,1,0,7751
gitangura,4,1,4,1,3,7752
hive,4,1,4,3,1,8699
gitare,1,1,1,1,0,7753
gitarene,4,1,4,1,3,7754
gitaro,1,1,1,1,0,7755
gitaru,2,3,2.33333333333333,1,1.33333333333333,7756
gitathi,3,2,2,1,1,7757
gitathuru,2,2,1.5,1,0.5,7758
gitauga,1,1,1,1,0,7760
gitembe,4,2,2.5,1,1.5,7761
gitero,1,1,1,1,0,7762
githabai,1,1,1,1,0,7763
githagara,1,1,1,1,0,7764
githagoya,1,1,1,1,0,7765
githai,1,1,1,1,0,7766
githaini,4,1,4,1,3,7767
githakwa,1,1,1,1,0,7768
githamba,1,1,1,1,0,7769
githambia,1,1,1,1,0,7770
githambo,1,1,1,1,0,7771
githame,1,1,1,1,0,7772
githanga,1,1,1,1,0,7773
githangari,1,1,1,1,0,7774
githanji,1,1,1,1,0,7775
githare,1,1,1,1,0,7776
githaruru,1,1,1,1,0,7777
githee,1,1,1,1,0,7778
githeg,2,1,2,1,1,7779
githega,1,1,1,1,0,7780
githegi,1,1,1,1,0,7781
githembe,4,2,2.5,1,1.5,7782
gither,1,1,1,1,0,7783
githerere,1,1,1,1,0,7784
githeri,2,4,2,1,1,7785
githerioni,1,1,1,1,0,7786
githeso,3,1,3,1,2,7787
githi,2,2,1.5,1,0.5,7788
githiga,2,4,2.25,1,1.25,7789
githigui,1,1,1,1,0,7790
githii,4,1,4,1,3,7791
gide,4,1,4,2,2,7653
githika,1,1,1,1,0,7792
githima,4,3,2.66666666666667,1.66666666666667,1,7793
githimi,1,1,1,1,0,7794
githinga,2,2,1.5,1,0.5,7795
githingiri,2,1,2,1,1,7796
githingucho,1,1,1,1,0,7797
githinguri,1,1,1,1,0,7798
githioro,2,2,1.5,1,0.5,7799
githioroni,1,1,1,1,0,7800
